active_proc,uptime,cpu_percent,cpu_ctx_switches,cpu_interrupts,cpu_soft_interrupts,cpu_syscalls,cpu_count_logical,cpu_count_physical,mem_available,mem_used,mem_percent,disk_total,disk_used,disk_free,disk_percent,swap_mem_used,swap_mem_free,swap_mem_percent,failure_warning
595,111636.75,8.0,227440,938862,226612758,1276446,8,4,6159917056,9637052416,64.1,500068036608,15324188672,6275047424,70.9,7765753856,824180736,90.4,0
595,111638.77,13.3,223748,938864,226616993,1279022,8,4,6155345920,9647538176,64.2,500068036608,15324188672,6275047424,70.9,7765753856,824180736,90.4,0
595,111640.79,9.9,225770,938858,226621434,1278023,8,4,6159536128,9643511808,64.1,500068036608,15324188672,6275043328,70.9,7765753856,824180736,90.4,0
595,111642.80,10.1,225100,938888,226624226,1278503,8,4,6158757888,9645600768,64.2,500068036608,15324188672,6275043328,70.9,7765753856,824180736,90.4,0
595,111644.82,15.1,223426,938890,226628460,1278975,8,4,6153834496,9646645248,64.2,500068036608,15324188672,6274998272,70.9,7765753856,824180736,90.4,0
595,111646.84,11.9,223427,924066,226640214,1283788,8,4,6173552640,9626185728,64.1,500068036608,15324188672,6275014656,70.9,7765753856,824180736,90.4,0
595,111648.85,10.4,218160,783643,226642825,1320236,8,4,6301270016,9485438976,63.3,500068036608,15324188672,6274994176,70.9,7732199424,857735168,90.0,0
599,111650.87,14.6,171252,783652,226666200,1349225,8,4,6227873792,9506652160,63.7,500068036608,15324188672,6274969600,70.9,7698644992,891289600,89.6,0
600,111652.89,11.3,159423,792233,226671848,1367614,8,4,6254743552,9470431232,63.6,500068036608,15324188672,6274969600,70.9,7665090560,924844032,89.2,0
600,111654.90,13.8,171133,780534,226673674,1373938,8,4,6328610816,9388711936,63.2,500068036608,15324188672,6274969600,70.9,7631536128,958398464,88.8,0
600,111656.92,10.4,172544,791904,226675633,1373503,8,4,6332608512,9381875712,63.1,500068036608,15324188672,6274756608,70.9,7631536128,958398464,88.8,0
600,111658.94,12.6,167564,796453,226679391,1372691,8,4,6308884480,9401630720,63.3,500068036608,15324188672,6274756608,70.9,7631536128,958398464,88.8,0
601,111660.96,12.3,166862,797623,226688112,1371580,8,4,6301458432,9409462272,63.3,500068036608,15324188672,6274756608,70.9,7631536128,958398464,88.8,0
601,111662.97,12.9,144479,812583,226695201,1371464,8,4,6209302528,9497501696,63.9,500068036608,15324188672,6274723840,70.9,7631536128,958398464,88.8,0
600,111664.99,12.2,147877,815824,226696176,1366505,8,4,6202908672,9501523968,63.9,500068036608,15324188672,6274719744,70.9,7631536128,958398464,88.8,0
600,111667.00,21.4,77758,953870,226709385,1349687,8,4,5846814720,9743089664,66.0,500068036608,15324188672,6274486272,70.9,7530872832,1059061760,87.7,0
600,111669.02,12.1,75855,958356,226711255,1353099,8,4,5852995584,9725317120,65.9,500068036608,15324188672,6274392064,70.9,7497318400,1092616192,87.3,0
600,111671.04,14.3,115909,985022,226713431,1320378,8,4,5883031552,9693171712,65.8,500068036608,15324188672,6274228224,71.0,7497318400,1092616192,87.3,0
605,111673.06,14.7,91165,979220,226723082,1326369,8,4,5806219264,9692135424,66.2,500068036608,15324188672,6274232320,71.0,7396655104,1193279488,86.1,0
605,111675.08,13.3,68098,995671,226729507,1326942,8,4,5714083840,9758789632,66.7,500068036608,15324188672,6274228224,71.0,7396655104,1193279488,86.1,0
605,111677.09,11.8,83956,965841,226738542,1333059,8,4,5804093440,9666945024,66.2,500068036608,15324188672,6274351104,71.0,7396655104,1193279488,86.1,0
605,111679.11,9.0,79409,966128,226743335,1335145,8,4,5794013184,9677291520,66.3,500068036608,15324188672,6274367488,71.0,7396655104,1193279488,86.1,0
602,111681.12,10.4,103642,964316,226744556,1323614,8,4,5846040576,9623805952,66.0,500068036608,15324188672,6274359296,71.0,7396655104,1193279488,86.1,0
602,111683.14,8.9,103179,961370,226745222,1324029,8,4,5845843968,9622978560,66.0,500068036608,15324188672,6274359296,71.0,7396655104,1193279488,86.1,0
601,111685.16,15.5,96200,965162,226768381,1326149,8,4,5825941504,9635930112,66.1,500068036608,15324188672,6274359296,71.0,7396655104,1193279488,86.1,0
601,111687.18,14.7,76557,931101,226785784,1350604,8,4,5845651456,9613352960,66.0,500068036608,15324188672,6274355200,71.0,7363100672,1226833920,85.7,0
601,111689.19,8.7,79986,926584,226786265,1355793,8,4,5880950784,9578151936,65.8,500068036608,15324188672,6274355200,71.0,7363100672,1226833920,85.7,0
601,111691.21,7.7,80846,872496,226790531,1361462,8,4,5907693568,9550745600,65.6,500068036608,15324188672,6274449408,70.9,7363100672,1226833920,85.7,0
601,111693.23,6.1,82112,855859,226790748,1361987,8,4,5915029504,9544159232,65.6,500068036608,15324188672,6274449408,70.9,7363100672,1226833920,85.7,0
601,111695.24,9.4,81521,806182,226791265,1362831,8,4,5916065792,9541472256,65.6,500068036608,15324188672,6274449408,70.9,7363100672,1226833920,85.7,0
600,111697.26,18.1,35929,988046,226804652,1359064,8,4,5713891328,9738399744,66.7,500068036608,15324188672,6274347008,71.0,7363100672,1226833920,85.7,0
600,111699.27,9.1,34053,977625,226807606,1364602,8,4,5728890880,9722413056,66.7,500068036608,15324188672,6274248704,71.0,7363100672,1226833920,85.7,0
600,111701.29,12.3,42811,979301,226808849,1361191,8,4,5750792192,9700347904,66.5,500068036608,15324188672,6274072576,71.0,7363100672,1226833920,85.7,0
602,111703.30,9.8,42555,967901,226812113,1361553,8,4,5751226368,9697619968,66.5,500068036608,15324188672,6274052096,71.0,7363100672,1226833920,85.7,0
601,111705.32,15.5,33307,966659,226826435,1369021,8,4,5743935488,9691193344,66.6,500068036608,15324188672,6273548288,71.0,7363100672,1226833920,85.7,0
602,111707.33,16.6,61675,954683,226833242,1357615,8,4,5813411840,9620701184,66.2,500068036608,15324188672,6272987136,71.0,7363100672,1226833920,85.7,0
607,111709.35,23.1,37231,960344,226879317,1358707,8,4,5717762048,9636536320,66.7,500068036608,15324188672,6270242816,71.0,7363100672,1226833920,85.7,0
609,111711.37,26.3,56029,974441,226902542,1308597,8,4,5589508096,9600217088,67.5,500068036608,15324188672,6269169664,71.0,7363100672,1226833920,85.7,0
609,111713.38,7.9,79154,982465,226909778,1302875,8,4,5660790784,9526681600,67.0,500068036608,15324188672,6267961344,71.0,7329546240,1260388352,85.3,0
609,111715.40,10.4,91371,970556,226912000,1301339,8,4,5704540160,9481592832,66.8,500068036608,15324188672,6267949056,71.0,7329546240,1260388352,85.3,0
606,111717.41,20.4,112458,968296,226926249,1292846,8,4,5756125184,9428824064,66.5,500068036608,15324188672,6267781120,71.0,7329546240,1260388352,85.3,0
606,111719.43,17.1,99860,966393,226936117,1300737,8,4,5736845312,9454628864,66.6,500068036608,15324188672,6267781120,71.0,7329546240,1260388352,85.3,0
605,111721.45,11.6,80412,956105,226943948,1304892,8,4,5674205184,9515044864,67.0,500068036608,15324188672,6267781120,71.0,7329546240,1260388352,85.3,0
605,111723.46,7.7,76527,955069,226950243,1310538,8,4,5681418240,9506701312,66.9,500068036608,15324188672,6267777024,71.0,7329546240,1260388352,85.3,0
605,111725.48,15.8,97549,927212,226963510,1319908,8,4,5805903872,9381199872,66.2,500068036608,15324188672,6267703296,71.0,7329546240,1260388352,85.3,0
605,111727.50,11.2,103428,927113,226968278,1317236,8,4,5819039744,9367728128,66.1,500068036608,15324188672,6267715584,71.0,7329546240,1260388352,85.3,0
605,111729.51,6.6,102884,926657,226969845,1317298,8,4,5817065472,9367117824,66.1,500068036608,15324188672,6267715584,71.0,7295991808,1293942784,84.9,0
604,111731.53,7.6,105173,902077,226972503,1319499,8,4,5835456512,9348542464,66.0,500068036608,15324188672,6267703296,71.0,7295991808,1293942784,84.9,0
604,111733.55,6.7,103785,890491,226973765,1323942,8,4,5847969792,9334849536,66.0,500068036608,15324188672,6267715584,71.0,7295991808,1293942784,84.9,0
604,111735.57,8.1,103118,859049,226978424,1333037,8,4,5882490880,9299906560,65.8,500068036608,15324188672,6267707392,71.0,7295991808,1293942784,84.9,0
604,111737.58,7.7,102550,795394,226981416,1338941,8,4,5904347136,9277808640,65.6,500068036608,15324188672,6267703296,71.0,7295991808,1293942784,84.9,0
602,111739.60,7.6,116550,807288,226983070,1369934,8,4,6088638464,9093373952,64.6,500068036608,15324188672,6267703296,71.0,7295991808,1293942784,84.9,0
602,111741.62,7.2,121866,794195,226985941,1373681,8,4,6125760512,9055363072,64.3,500068036608,15324188672,6267699200,71.0,7295991808,1293942784,84.9,0
602,111743.63,11.0,118278,796898,226988015,1373821,8,4,6111637504,9066663936,64.4,500068036608,15324188672,6267699200,71.0,7295991808,1293942784,84.9,0
602,111745.65,10.9,112522,805524,226995325,1372496,8,4,6082633728,9095831552,64.6,500068036608,15324188672,6267703296,71.0,7295991808,1293942784,84.9,0
602,111747.66,12.6,101507,829943,226999165,1365606,8,4,6009294848,9168027648,65.0,500068036608,15324188672,6267572224,71.0,7295991808,1293942784,84.9,0
602,111749.68,6.0,109393,834340,226999435,1359474,8,4,6016479232,9160572928,65.0,500068036608,15324188672,6267568128,71.0,7295991808,1293942784,84.9,0
602,111751.69,7.1,123414,820220,227005538,1359665,8,4,6074691584,9102778368,64.6,500068036608,15324188672,6267568128,71.0,7295991808,1293942784,84.9,0
600,111753.71,6.0,131941,819366,227005808,1355713,8,4,6093430784,9083461632,64.5,500068036608,15324188672,6267568128,71.0,7295991808,1293942784,84.9,0
597,111755.73,6.2,135659,818138,227006276,1354409,8,4,6103318528,9073053696,64.5,500068036608,15324188672,6267568128,71.0,7295991808,1293942784,84.9,0
596,111757.74,9.0,145208,813352,227008306,1354099,8,4,6141161472,9035034624,64.3,500068036608,15324188672,6267568128,71.0,7295991808,1293942784,84.9,0
596,111759.76,15.6,92402,955326,227017324,1307223,8,4,5732864000,9443377152,66.6,500068036608,15324188672,6267260928,71.0,7295991808,1293942784,84.9,0
596,111761.78,10.8,92424,949700,227018483,1308644,8,4,5738774528,9434529792,66.6,500068036608,15324188672,6267265024,71.0,7295991808,1293942784,84.9,0
596,111763.79,12.1,88194,961360,227021327,1302959,8,4,5698162688,9447862272,66.8,500068036608,15324188672,6267166720,71.0,7262437376,1327497216,84.5,0
596,111765.81,20.8,117422,978849,227044928,1277793,8,4,5714800640,9420189696,66.7,500068036608,15324188672,6266617856,71.0,7262437376,1327497216,84.5,0
603,111767.82,17.3,109527,974833,227063662,1282887,8,4,5703327744,9425281024,66.8,500068036608,15324188672,6266372096,71.0,7228882944,1361051648,84.2,0
603,111769.84,18.9,61591,997811,227069830,1279884,8,4,5494681600,9624166400,68.0,500068036608,15324188672,6265937920,71.0,7228882944,1361051648,84.2,0
603,111771.85,11.8,67530,1003370,227074204,1287306,8,4,5549408256,9567076352,67.7,500068036608,15324188672,6269861888,71.0,7228882944,1361051648,84.2,0
603,111773.87,8.2,76673,989197,227074855,1288937,8,4,5593538560,9522110464,67.4,500068036608,15324188672,6269816832,71.0,7228882944,1361051648,84.2,0
603,111775.89,11.4,92015,961445,227077759,1293275,8,4,5674147840,9436581888,67.0,500068036608,15324188672,6269804544,71.0,7228882944,1361051648,84.2,0
604,111777.91,10.1,91883,956634,227083693,1295561,8,4,5682970624,9425305600,66.9,500068036608,15324188672,6269919232,71.0,7228882944,1361051648,84.2,0
604,111779.93,8.6,87106,957052,227085156,1298985,8,4,5677428736,9419640832,67.0,500068036608,15324188672,6269919232,71.0,7228882944,1361051648,84.2,0
604,111781.94,8.6,86204,956362,227086781,1298244,8,4,5670699008,9422086144,67.0,500068036608,15324188672,6269882368,71.0,7228882944,1361051648,84.2,0
604,111783.96,10.0,83740,949028,227088334,1297772,8,4,5658673152,9427509248,67.1,500068036608,15324188672,6269878272,71.0,7228882944,1361051648,84.2,0
604,111785.97,10.9,83356,941390,227089033,1301907,8,4,5674037248,9411588096,67.0,500068036608,15324188672,6269865984,71.0,7228882944,1361051648,84.2,0
604,111787.99,8.8,83089,940666,227089715,1307176,8,4,5694525440,9391751168,66.9,500068036608,15324188672,6269861888,71.0,7228882944,1361051648,84.2,0
604,111790.00,10.3,81646,855569,227092431,1346064,8,4,5847900160,9238601728,66.0,500068036608,15324188672,6269878272,71.0,7228882944,1361051648,84.2,0
604,111792.02,9.3,88465,842337,227100569,1354114,8,4,5908869120,9177284608,65.6,500068036608,15324188672,6269857792,71.0,7228882944,1361051648,84.2,0
603,111794.03,13.5,97935,834426,227107504,1352454,8,4,5940793344,9144991744,65.4,500068036608,15324188672,6275170304,70.9,7228882944,1361051648,84.2,0
604,111796.04,10.3,96825,832987,227109141,1353495,8,4,5940510720,9144516608,65.4,500068036608,15324188672,6275125248,70.9,7228882944,1361051648,84.2,0
604,111798.06,10.2,96765,832566,227111140,1353309,8,4,5939503104,9142460416,65.4,500068036608,15324188672,6275084288,70.9,7228882944,1361051648,84.2,0
605,111800.07,7.5,92370,832892,227112233,1354674,8,4,5927092224,9154449408,65.5,500068036608,15324188672,6275080192,70.9,7195328512,1394606080,83.8,0
605,111802.09,7.6,91639,832603,227112755,1353811,8,4,5920567296,9158709248,65.5,500068036608,15324188672,6275072000,70.9,7195328512,1394606080,83.8,0
602,111804.10,16.9,73663,858684,227120154,1345282,8,4,5811998720,9218076672,66.2,500068036608,15324188672,6274916352,70.9,7127957504,1461977088,83.0,0
600,111806.12,11.4,77101,857590,227121931,1343315,8,4,5818023936,9208561664,66.1,500068036608,15324188672,6274912256,70.9,7127957504,1461977088,83.0,0
600,111808.13,9.7,88278,856246,227126182,1338652,8,4,5844705280,9181274112,66.0,500068036608,15324188672,6274912256,70.9,7127957504,1461977088,83.0,0
600,111810.15,7.6,87411,852290,227126650,1340698,8,4,5849534464,9173995520,66.0,500068036608,15324188672,6274908160,70.9,7127957504,1461977088,83.0,0
598,111812.17,10.0,90329,851548,227127791,1339969,8,4,5858500608,9164709888,65.9,500068036608,15324188672,6274908160,70.9,7127957504,1461977088,83.0,0
597,111814.18,9.1,91433,850964,227128554,1339362,8,4,5860536320,9162162176,65.9,500068036608,15324188672,6274908160,70.9,7127957504,1461977088,83.0,0
596,111816.20,8.9,89935,851057,227129518,1339662,8,4,5855629312,9161879552,65.9,500068036608,15324188672,6274908160,70.9,7127957504,1461977088,83.0,0
596,111818.22,6.7,89741,850798,227130098,1339725,8,4,5855092736,9162567680,65.9,500068036608,15324188672,6274908160,70.9,7127957504,1461977088,83.0,0
595,111820.23,10.2,89427,850481,227131377,1339877,8,4,5854429184,9160835072,65.9,500068036608,15324188672,6274899968,70.9,7127957504,1461977088,83.0,0
595,111822.25,10.0,89741,850172,227132272,1339868,8,4,5855678464,9160388608,65.9,500068036608,15324188672,6274899968,70.9,7127957504,1461977088,83.0,0
595,111824.27,9.4,89843,842148,227132876,1343390,8,4,5870522368,9144770560,65.8,500068036608,15324188672,6274899968,70.9,7127957504,1461977088,83.0,0
595,111826.28,8.1,89851,825408,227133409,1352052,8,4,5906034688,9109606400,65.6,500068036608,15324188672,6274211840,71.0,7127957504,1461977088,83.0,0
595,111828.30,13.2,87854,826119,227135556,1352602,8,4,5900107776,9112866816,65.7,500068036608,15324188672,6274211840,71.0,7127957504,1461977088,83.0,0
595,111830.31,10.6,87325,826262,227136605,1352535,8,4,5897666560,9114165248,65.7,500068036608,15324188672,6274224128,71.0,7127957504,1461977088,83.0,0
594,111832.33,9.1,83914,826183,227144114,1354451,8,4,5891543040,9119830016,65.7,500068036608,15324188672,6274207744,71.0,7127957504,1461977088,83.0,0
594,111834.34,9.7,82536,826289,227146002,1354859,8,4,5887569920,9123352576,65.7,500068036608,15324188672,6274109440,71.0,7127957504,1461977088,83.0,0
596,111836.36,7.6,84708,820480,227148432,1356628,8,4,5903712256,9107410944,65.6,500068036608,15324188672,6274109440,71.0,7127957504,1461977088,83.0,0
596,111838.37,6.1,84277,823717,227148760,1355099,8,4,5895684096,9114161152,65.7,500068036608,15324188672,6274109440,71.0,7127957504,1461977088,83.0,0
596,111840.38,6.3,84749,823695,227148995,1354900,8,4,5896802304,9113542656,65.7,500068036608,15324188672,6274109440,71.0,7127957504,1461977088,83.0,0
596,111842.40,10.0,84594,820067,227149591,1354626,8,4,5895045120,9114746880,65.7,500068036608,15324188672,6274109440,71.0,7127957504,1461977088,83.0,0
596,111844.41,10.3,84661,824018,227150019,1354589,8,4,5895168000,9113989120,65.7,500068036608,15324188672,6274101248,71.0,7127957504,1461977088,83.0,0
596,111846.43,9.8,85233,824284,227150762,1354161,8,4,5895757824,9112743936,65.7,500068036608,15324188672,6274088960,71.0,7127957504,1461977088,83.0,0
596,111848.44,6.8,84692,822030,227151981,1354724,8,4,5895847936,9113108480,65.7,500068036608,15324188672,6274072576,71.0,7127957504,1461977088,83.0,0
596,111850.46,7.1,83838,821664,227152602,1355891,8,4,5897129984,9110233088,65.7,500068036608,15324188672,6274080768,71.0,7127957504,1461977088,83.0,0
596,111852.48,8.7,83011,822749,227153710,1355495,8,4,5892120576,9113751552,65.7,500068036608,15324188672,6273613824,71.0,7127957504,1461977088,83.0,0
596,111854.49,8.1,87604,818423,227154108,1355616,8,4,5911429120,9095057408,65.6,500068036608,15324188672,6273720320,71.0,7127957504,1461977088,83.0,0
596,111856.51,10.3,89276,818654,227156757,1354606,8,4,5914140672,9092505600,65.6,500068036608,15324188672,6273642496,71.0,7127957504,1461977088,83.0,0
596,111858.53,8.5,78857,830446,227158338,1353916,8,4,5868638208,9137405952,65.8,500068036608,15324188672,6273638400,71.0,7127957504,1461977088,83.0,0
596,111860.54,7.9,79052,830521,227158879,1353944,8,4,5869551616,9137168384,65.8,500068036608,15324188672,6273638400,71.0,7127957504,1461977088,83.0,0
596,111862.56,12.3,79417,840710,227159781,1345621,8,4,5836955648,9169367040,66.0,500068036608,15324188672,6273650688,71.0,7127957504,1461977088,83.0,0
597,111864.57,15.3,71856,841619,227172385,1351857,8,4,5831528448,9174835200,66.1,500068036608,15324188672,6273433600,71.0,7127957504,1461977088,83.0,0
603,111866.59,39.9,69357,961509,227194567,1285634,8,4,5550043136,9478500352,67.7,500068036608,15324188672,6274179072,71.0,7127957504,1461977088,83.0,0
602,111868.61,19.4,77780,945482,227204694,1290005,8,4,5602447360,9423892480,67.4,500068036608,15324188672,6273941504,71.0,7127957504,1461977088,83.0,0
602,111870.62,18.2,109615,950879,227213590,1251006,8,4,5573103616,9420906496,67.6,500068036608,15324188672,6273912832,71.0,7127957504,1461977088,83.0,0
602,111872.64,30.7,107266,949956,227231492,1253035,8,4,5571792896,9421586432,67.6,500068036608,15324188672,6273777664,71.0,7127957504,1461977088,83.0,0
604,111874.66,35.3,103209,950432,227245736,1256784,8,4,5570531328,9421742080,67.6,500068036608,15324188672,6273757184,71.0,7094403072,1495531520,82.6,0
604,111876.68,22.7,94564,954160,227255612,1260080,8,4,5548621824,9443717120,67.7,500068036608,15324188672,6273748992,71.0,7094403072,1495531520,82.6,0
604,111878.70,39.7,88461,954272,227265542,1265911,8,4,5547507712,9443041280,67.7,500068036608,15324188672,6273495040,71.0,7094403072,1495531520,82.6,0
604,111880.71,41.3,85140,948916,227274976,1271692,8,4,5557583872,9432391680,67.7,500068036608,15324188672,6273482752,71.0,7094403072,1495531520,82.6,0
603,111882.72,23.3,90841,948517,227284372,1270257,8,4,5575057408,9414623232,67.5,500068036608,15324188672,6273454080,71.0,7094403072,1495531520,82.6,0
603,111884.74,16.1,103927,934318,227293578,1270318,8,4,5628907520,9358340096,67.2,500068036608,15324188672,6273437696,71.0,7094403072,1495531520,82.6,0
603,111886.75,13.2,113440,806025,227300185,1287593,8,4,5738631168,9248813056,66.6,500068036608,15324188672,6273318912,71.0,7094403072,1495531520,82.6,0
603,111888.77,6.6,127508,791765,227301561,1290019,8,4,5806190592,9180876800,66.2,500068036608,15324188672,6273314816,71.0,7094403072,1495531520,82.6,0
603,111890.78,7.8,126665,790669,227303291,1298289,8,4,5836611584,9148563456,66.0,500068036608,15324188672,6273323008,71.0,7094403072,1495531520,82.6,0
603,111892.80,6.9,124929,791935,227305034,1304989,8,4,5856944128,9128931328,65.9,500068036608,15324188672,6273318912,71.0,7094403072,1495531520,82.6,0
603,111894.81,7.1,124961,794862,227306544,1310355,8,4,5879054336,9106460672,65.8,500068036608,15324188672,6273314816,71.0,7094403072,1495531520,82.6,0
603,111896.83,11.0,116746,801758,227312163,1326525,8,4,5911638016,9073045504,65.6,500068036608,15324188672,6273310720,71.0,7094403072,1495531520,82.6,0
603,111898.85,6.5,115581,802608,227314458,1329123,8,4,5917507584,9066835968,65.6,500068036608,15324188672,6273306624,71.0,7094403072,1495531520,82.6,0
602,111900.86,8.3,116011,802841,227315940,1328740,8,4,5917700096,9067163648,65.6,500068036608,15324188672,6273306624,71.0,7094403072,1495531520,82.6,0
603,111902.88,19.9,109070,808173,227324438,1329468,8,4,5892251648,9091919872,65.7,500068036608,15324188672,6273306624,71.0,7094403072,1495531520,82.6,0
603,111904.89,9.6,108722,808292,227326923,1329542,8,4,5891129344,9092628480,65.7,500068036608,15324188672,6273253376,71.0,7094403072,1495531520,82.6,0
603,111906.91,20.2,81782,944899,227335549,1283555,8,4,5592420352,9389068288,67.4,500068036608,15324188672,6273216512,71.0,7094403072,1495531520,82.6,0
603,111908.92,15.1,72106,954322,227346276,1283851,8,4,5553999872,9427238912,67.7,500068036608,15324188672,6273212416,71.0,7094403072,1495531520,82.6,0
603,111910.94,17.6,35885,954682,227369916,1317424,8,4,5543153664,9399754752,67.7,500068036608,15324188672,6272262144,71.0,7027294208,1562640384,81.8,0
598,111912.96,9.9,47994,947268,227372657,1315009,8,4,5582860288,9360355328,67.5,500068036608,15324188672,6272278528,71.0,7027294208,1562640384,81.8,0
597,111914.97,21.4,27911,940012,227388186,1325062,8,4,5541777408,9381351424,67.7,500068036608,15324188672,6271979520,71.0,6993739776,1596194816,81.4,0
599,111916.99,68.3,15737,948983,227467245,1319799,8,4,5470355456,9347379200,68.2,500068036608,15324188672,6271070208,71.0,6960185344,1629749248,81.0,1
602,111919.02,62.7,20820,957069,227544907,1303405,8,4,5424041984,9331482624,68.4,500068036608,15324188672,6269030400,71.0,6960185344,1629749248,81.0,1
602,111921.12,70.7,20682,968627,227623918,1277305,8,4,5316575232,9272782848,69.1,500068036608,15324188672,6268293120,71.0,6960185344,1629749248,81.0,1
603,111923.13,83.4,50490,993237,227694923,1220139,8,4,5204496384,9260982272,69.7,500068036608,15324188672,6264926208,71.0,6926630912,1663303680,80.6,1
602,111925.16,74.4,49560,992453,227746637,1216242,8,4,5184720896,9232302080,69.8,500068036608,15324188672,6263599104,71.0,6926630912,1663303680,80.6,1
602,111927.18,54.2,46424,954260,227780819,1235655,8,4,5251395584,9143746560,69.4,500068036608,15324188672,6262673408,71.0,6926630912,1663303680,80.6,0
602,111929.19,22.1,37718,952687,227799222,1246121,8,4,5258604544,9136619520,69.4,500068036608,15324188672,6262525952,71.0,6926630912,1663303680,80.6,0
604,111931.21,20.4,27746,954588,227812062,1253573,8,4,5248282624,9146044416,69.5,500068036608,15324188672,6261817344,71.0,6926630912,1663303680,80.6,0
604,111933.22,15.1,23843,953077,227818668,1259080,8,4,5254852608,9138794496,69.4,500068036608,15324188672,6261809152,71.0,6926630912,1663303680,80.6,0
604,111935.24,16.0,20520,948685,227824575,1263707,8,4,5260193792,9133707264,69.4,500068036608,15324188672,6261211136,71.0,6926630912,1663303680,80.6,0
604,111937.25,16.3,15378,866391,227837919,1301981,8,4,5395902464,8998014976,68.6,500068036608,15324188672,6261141504,71.0,6926630912,1663303680,80.6,0
605,111939.26,21.2,36452,858595,227850338,1282054,8,4,5400600576,8903761920,68.6,500068036608,15324188672,6261092352,71.0,6926630912,1663303680,80.6,0
611,111941.29,50.2,39230,888408,227934303,1275392,8,4,5384691712,9010450432,68.7,500068036608,15324188672,6258704384,71.0,6999506944,1590427648,81.5,0
612,111943.31,45.0,39828,884801,227979530,1283077,8,4,5418618880,9028743168,68.5,500068036608,15324188672,6257344512,71.0,7066615808,1523318784,82.3,0
613,111945.32,21.9,176395,875730,227987125,1284812,8,4,5985103872,9003139072,65.2,500068036608,15324188672,6257045504,71.0,7613448192,976486400,88.6,0
613,111947.34,21.8,287939,864203,227996140,1290696,8,4,6466088960,8980627456,62.4,500068036608,15324188672,6256869376,71.0,8040480768,549453824,93.6,0
616,111949.36,21.6,421868,852709,228003819,1294606,8,4,7030677504,8965738496,59.1,500068036608,15324188672,5594337280,73.3,8589934592,0,100.0,0
616,111951.78,17.1,474003,846097,228021103,1298742,8,4,7261163520,8938741760,57.7,500068036608,15324188672,5181202432,74.7,8804630528,859045888,91.1,0
618,111953.80,16.6,461399,845600,228030342,1300925,8,4,7218479104,8943575040,58.0,500068036608,15324188672,5181116416,74.7,8771076096,892600320,90.8,0
618,111955.82,18.0,453430,845483,228037988,1303697,8,4,7197192192,8958738432,58.1,500068036608,15324188672,5180997632,74.7,8771076096,892600320,90.8,0
616,111957.84,14.6,462713,838895,228046205,1302679,8,4,7231045632,8928358400,57.9,500068036608,15324188672,5180882944,74.7,8771076096,892600320,90.8,0
616,111959.86,17.7,459800,826174,228051780,1309892,8,4,7248658432,8907337728,57.8,500068036608,15324188672,5180641280,74.7,8771076096,892600320,90.8,0
616,111961.88,18.2,447252,828087,228063229,1315404,8,4,7219838976,8934813696,58.0,500068036608,15324188672,5179088896,74.7,8771076096,892600320,90.8,0
616,111963.89,14.6,444545,817562,228068174,1319742,8,4,7226519552,8915992576,57.9,500068036608,15324188672,5178601472,74.7,8771076096,892600320,90.8,0
616,111965.91,16.5,440505,819013,228071724,1321162,8,4,7215788032,8925331456,58.0,500068036608,15324188672,5178601472,74.7,8737521664,926154752,90.4,0
617,111967.93,20.4,440034,820528,228077487,1324475,8,4,7227428864,8910991360,57.9,500068036608,15324188672,5189636096,74.7,8737521664,926154752,90.4,0
617,111969.94,18.2,437801,822604,228083608,1323782,8,4,7215443968,8922386432,58.0,500068036608,15324188672,5189287936,74.7,8737521664,926154752,90.4,0
613,111971.96,26.2,438976,831036,228100698,1310784,8,4,7167016960,8932679680,58.3,500068036608,15324188672,5189025792,74.7,8737521664,926154752,90.4,0
617,111973.98,23.8,392103,834714,228155440,1330170,8,4,7054430208,9030254592,58.9,500068036608,15324188672,5188976640,74.7,8737521664,926154752,90.4,0
618,111975.99,22.7,359952,852640,228181330,1336437,8,4,6948409344,9128636416,59.6,500068036608,15324188672,5188411392,74.7,8703967232,959709184,90.1,0
616,111978.01,22.7,337450,873434,228196042,1336661,8,4,6857158656,9213804544,60.1,500068036608,15324188672,5188222976,74.7,8703967232,959709184,90.1,0
616,111980.03,19.2,329719,869838,228203782,1340797,8,4,6842433536,9215528960,60.2,500068036608,15324188672,5188050944,74.7,8703967232,959709184,90.1,0
616,111982.04,41.1,277781,900601,228246891,1350190,8,4,6668177408,9381277696,61.2,500068036608,15324188672,5185777664,74.7,8670412800,993263616,89.7,0
615,111984.06,14.8,270754,901368,228250895,1350075,8,4,6638915584,9382477824,61.4,500068036608,15324188672,5185826816,74.7,8670412800,993263616,89.7,0
611,111986.08,14.9,271449,897939,228259251,1350441,8,4,6643261440,9371779072,61.3,500068036608,15324188672,5185814528,74.7,8636858368,1026818048,89.4,0
609,111988.10,13.3,330508,845006,228277593,1347485,8,4,6873059328,9141526528,60.0,500068036608,15324188672,5185814528,74.7,8636858368,1026818048,89.4,0
609,111990.11,25.2,280955,977117,228302693,1305858,8,4,6499586048,9513005056,62.2,500068036608,15324188672,5185417216,74.7,8569749504,1093926912,88.7,0
609,111992.13,21.1,285200,988468,228318672,1299047,8,4,6489075712,9531379712,62.2,500068036608,15324188672,5184036864,74.7,8569749504,1093926912,88.7,0
609,111994.15,23.6,236222,1045745,228336935,1298605,8,4,6286651392,9741717504,63.4,500068036608,15324188672,5184036864,74.7,8569749504,1093926912,88.7,0
